GFPipeID,PipeName,GFLocID,GF_LocID_Tag,LocID,Loc,GF_LocName,LocName,GF_FacilityType,GF_FacilityTypeGroup,ReportedFacilityType,LocSegment,LocZone,State,County,InterconnectingEntity,UpdatedTime,PartitionKey,RowKey
120,"Texas Eastern Transmission, LP",1200072536,,0072536,72536,,"Kentucky Energy - Metcalfe, KY",,,LDC,,2,KY,METCALFE,,2026-03-23T09:37:47.898642,Enbridge,1200072536
105,"East Tennessee Natural Gas, LLC",1050059032,,0059032,59032,,HARRIMAN,,,LDC,,,TN,ROANE,,2026-03-23T09:37:47.898642,Enbridge,1050059032
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4CP1,,00N4CP1,N4CP1,,(VEC) CROWN POINT,,,STA,,M2,IN,LAKE,,2026-03-23T09:37:47.898642,Enbridge,11500N4CP1
100,"Algonquin Gas Transmission, LLC",1000000009,,0000009,9,,"Putnam (WINDHAM,CT)",,,LDC,,,CT,WINDHAM,,2026-03-23T09:37:47.898642,Enbridge,1000000009
120,"Texas Eastern Transmission, LP",1200070036,,0070036,70036,,"PECO Energy - West Conshohocken, PA",,,LDC,,3,PA,MONTGOMERY,,2026-03-23T09:37:47.898642,Enbridge,1200070036
120,"Texas Eastern Transmission, LP",1200070308,,0070308,70308,,"UGI CENTRAL - Lewistown - Juniata Co., PA",,,LDC,,3,PA,JUNIATA,,2026-03-23T09:37:47.898642,Enbridge,1200070308
120,"Texas Eastern Transmission, LP",1200074128,,0074128,74128,,"MR 128 UPGRADE (PUBLIC SERVICE - LINDEN, NJ) DEL",,,LDC,,3,NJ,UNION,,2026-03-23T09:37:47.898642,Enbridge,1200074128
120,"Texas Eastern Transmission, LP",1200073609,,0073609,73609,,"Williams - LMM Davis (Valley View Rd Interconnect)  Greene Co., PA",,,WHD,,2,PA,GREENE,,2026-03-23T09:37:47.898642,Enbridge,1200073609
120,"Texas Eastern Transmission, LP",1200075919,,0075919,75919,,"TRANSCO - BELLE MEADE, NJ (D70919/R76919)",,,INT,,3,NJ,SOMERSET,,2026-03-23T09:37:47.898642,Enbridge,1200075919
116,"Southeast Supply Header, LLC",1160083004,,0083004,83004,,Columbia Gulf - Delhi (Del - 83104),,,INT,,,LA,RICHLAND,,2026-03-23T09:37:47.898642,Enbridge,1160083004
120,"Texas Eastern Transmission, LP",1200070322,,0070322,70322,,"UGI UTIL (Columbia Gas) - Reading, PA",,,LDC,,3,PA,BERKS,,2026-03-23T09:37:47.898642,Enbridge,1200070322
100,"Algonquin Gas Transmission, LLC",1000000201,,0000201,201,,"Mahwah (BERGEN,NJ)",,,INT,,,NJ,BERGEN,,2026-03-23T09:37:47.898642,Enbridge,1000000201
120,"Texas Eastern Transmission, LP",1200072206,,0072206,72206,,"Cypress Gas Pipeline Co.- W. Baton Rouge Psh., LA",,,INT,,ELA,LA,WEST BATON ROUGE,,2026-03-23T09:37:47.898642,Enbridge,1200072206
105,"East Tennessee Natural Gas, LLC",1050059126,,0059126,59126,,UCG GRAY,,,LDC,,,TN,WASHINGTON,,2026-03-23T09:37:47.898642,Enbridge,1050059126
100,"Algonquin Gas Transmission, LLC",1000000049,,0000049,49,,"New England Gas Company Westport (BRISTOL,MA)",,,LDC,,,MA,BRISTOL,,2026-03-23T09:37:47.898642,Enbridge,1000000049
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4BR1,,00N4BR1,N4BR1,,(VEC) BELLE RIVER MILLS,,,STA,,M2,MI,ST CLAIR,,2026-03-23T09:37:47.898642,Enbridge,11500N4BR1
119,"Sabal Trail Transmission, LLC",1190096107,,0096107,96107,,City of Leesburg,,,END,,,FL,SUMTER,,2026-03-23T09:37:47.898642,Enbridge,1190096107
120,"Texas Eastern Transmission, LP",1200073251,,0073251,73251,,Attala Generating Company  LLC (DEL),,,END,,ELA,MS,ATTALA,,2026-03-23T09:37:47.898642,Enbridge,1200073251
120,"Texas Eastern Transmission, LP",1200070123,,0070123,70123,,"Miss River Fuel Transmission - Bald Knob, AR (REC)",,,INT,,1,AR,WHITE,,2026-03-23T09:37:47.898642,Enbridge,1200070123
120,"Texas Eastern Transmission, LP",1200079113,,0079113,79113,,LATERAL 10-R - DENA WASHINGTON CO. POWER PLANT,,,OTH,,2,OH,WASHINGTON,,2026-03-23T09:37:47.898642,Enbridge,1200079113
105,"East Tennessee Natural Gas, LLC",1050059247,,0059247,59247,,Atmos Energy Radford Army Ammunition Plant - Walton Road- Montgome,,,LDC,,,VA,MONTGOMERY,,2026-03-23T09:37:47.898642,Enbridge,1050059247
120,"Texas Eastern Transmission, LP",1200070519,,0070519,70519,,"UGI UTIL (Columbia Gas) - Dauphin Co., PA",,,LDC,,3,PA,DAUPHIN,,2026-03-23T09:37:47.898642,Enbridge,1200070519
120,"Texas Eastern Transmission, LP",1200074529,,0074529,74529,,"TransCameron Extension Oak Grove-Cameron Parish, LA",,,INT,,WLA,LA,CAMERON,,2026-03-23T09:37:47.898642,Enbridge,1200074529
120,"Texas Eastern Transmission, LP",1200070104,,0070104,70104,,"Lafayette, TN",,,LDC,,1,TN,MACON,,2026-03-23T09:37:47.898642,Enbridge,1200070104
105,"East Tennessee Natural Gas, LLC",1050059049,,0059049,59049,,UCG GREENVILLE,,,LDC,,,TN,GREENE,,2026-03-23T09:37:47.898642,Enbridge,1050059049
120,"Texas Eastern Transmission, LP",1200071210,,0071210,71210,,"AGT-WANAQUE INTERCONNECT. (PASSAIC,NJ)",,,INT,,3,NJ,PASSAIC,,2026-03-23T09:37:47.898642,Enbridge,1200071210
105,"East Tennessee Natural Gas, LLC",1050059155,,0059155,59155,,UNITED CITIES MORRISTOWN SOUTH,,,LDC,,,TN,JEFFERSON,,2026-03-23T09:37:47.898642,Enbridge,1050059155
105,"East Tennessee Natural Gas, LLC",1050059204,,0059204,59204,,Transco - Cascade Creek (delivery),,,INT,,,NC,ROCKINGHAM,,2026-03-23T09:37:47.898642,Enbridge,1050059204
120,"Texas Eastern Transmission, LP",1200070583,,0070583,70583,,"Midwest Nat. -North Vernon, IN",,,LDC,,2,IN,JENNINGS,,2026-03-23T09:37:47.898642,Enbridge,1200070583
121,Tres Palacios Gas Storage LLC,1210045307,,0045307,45307,,FLORIDA GAS TRANSMISSION (TPGS1080B),,,INT,,,TX,MATAGORDA,,2026-03-23T09:37:47.898642,Enbridge,1210045307
105,"East Tennessee Natural Gas, LLC",1050059161,,0059161,59161,,DUNLAP NATURAL GAS,,,LDC,,,TN,MARION,,2026-03-23T09:37:47.898642,Enbridge,1050059161
120,"Texas Eastern Transmission, LP",1200073168,,0073168,73168,,"Willamette Industries -  Bienville Parish, LA",,,END,,ETX,LA,BIENVILLE,,2026-03-23T09:37:47.898642,Enbridge,1200073168
100,"Algonquin Gas Transmission, LLC",1000000843,,0000843,843,,CPV Towantic Powerplant,,,END,,,CT,NEW HAVEN,,2026-03-23T09:37:47.898642,Enbridge,1000000843
120,"Texas Eastern Transmission, LP",1200075051,,0075051,75051,,EASTERN GAS -FRANKLIN (D73051/R76051),,,INT,,3,PA,FRANKLIN,,2026-03-23T09:37:47.898642,Enbridge,1200075051
120,"Texas Eastern Transmission, LP",1200073972,,0073972,73972,,Transco Mainline near Woodbridge (Greenway Sands),,,INT,,3,NJ,MIDDLESEX,,2026-03-23T09:37:47.898642,Enbridge,1200073972
120,"Texas Eastern Transmission, LP",1200073814,,0073814,73814,,"Graymont - Pleasant Gap / Weaver Hill Road, Centre Co., PA",,,END,,3,PA,CENTRE,,2026-03-23T09:37:47.898642,Enbridge,1200073814
120,"Texas Eastern Transmission, LP",1200070215,,0070215,70215,,"Texas Gas Transmission LLC - Lebanon, OH",,,INT,,2,OH,WARREN,,2026-03-23T09:37:47.898642,Enbridge,1200070215
120,"Texas Eastern Transmission, LP",1200073423,,0073423,73423,,Piedmont Natural Gas - Rutherford,,,LDC,,1,TN,RUTHERFORD,,2026-03-23T09:37:47.898642,Enbridge,1200073423
120,"Texas Eastern Transmission, LP",1200073060,,0073060,73060,,"PGW - Harkness Point - Philadelphia, PA",,,LDC,,3,PA,PHILADELPHIA,,2026-03-23T09:37:47.898642,Enbridge,1200073060
105,"East Tennessee Natural Gas, LLC",1050059221,,0059221,59221,,"Lenoir City/Highway 321, Loudon Co., TN",,,END,,,TN,LOUDON,,2026-03-23T09:37:47.898642,Enbridge,1050059221
120,"Texas Eastern Transmission, LP",1200070428,,0070428,70428,,"Edmonton, KY",,,LDC,,2,KY,METCALFE,,2026-03-23T09:37:47.898642,Enbridge,1200070428
105,"East Tennessee Natural Gas, LLC",1050059129,,0059129,59129,,UCG BOONES CREEK,,,LDC,,,TN,WASHINGTON,,2026-03-23T09:37:47.898642,Enbridge,1050059129
120,"Texas Eastern Transmission, LP",1200073276,,0073276,73276,,"Renuergy Minerals  Luker #2 Goliad Co., TX (Rec)",,,WHD,,STX,TX,GOLIAD,,2026-03-23T09:37:47.898642,Enbridge,1200073276
120,"Texas Eastern Transmission, LP",1200073165,,0073165,73165,,"SANCHEZ O'BRIEN-BODDEN FROST, LIVE OAK CO., TX",,,WHD,,STX,TX,LIVE OAK,,2026-03-23T09:37:47.898642,Enbridge,1200073165
105,"East Tennessee Natural Gas, LLC",1050059017,,0059017,59017,,CHATTANOOGA SIGNAL MOUNTAIN,,,LDC,,,TN,HAMILTON,,2026-03-23T09:37:47.898642,Enbridge,1050059017
120,"Texas Eastern Transmission, LP",1200073187,,0073187,73187,,"Elizabethtown Gas Company - Linden, NJ",,,LDC,,3,NJ,UNION,,2026-03-23T09:37:47.898642,Enbridge,1200073187
120,"Texas Eastern Transmission, LP",1200075891,,0075891,75891,,GULF SOUTH/COASTAL BEND DELIVERY CR 206 (D-73891/R76891),,,INT,,STX,TX,JACKSON,,2026-03-23T09:37:47.898642,Enbridge,1200075891
120,"Texas Eastern Transmission, LP",1200079170,,0079170,79170,,VENICE LINE CUSTODY TRANSFER POINT,,,STA,,ELA,LA,POINTE COUPEE,,2026-03-23T09:37:47.898642,Enbridge,1200079170
100,"Algonquin Gas Transmission, LLC",1000080063,,0080063,80063,,LATERAL W SYSTEM MAINLINE,,,STA,,,CT,MIDDLESEX,,2026-03-23T09:37:47.898642,Enbridge,1000080063
120,"Texas Eastern Transmission, LP",1200070119,,0070119,70119,,"Chambersburg, PA",,,LDC,,3,PA,FRANKLIN,,2026-03-23T09:37:47.898642,Enbridge,1200070119
120,"Texas Eastern Transmission, LP",1200073304,,0073304,73304,,"Alleghney Energy, Chambersburg-Franklin Co., PA (Del)",,,END,,3,PA,FRANKLIN,,2026-03-23T09:37:47.898642,Enbridge,1200073304
100,"Algonquin Gas Transmission, LLC",1000000036,,0000036,36,,"West Medway (NORFOLK,MA)",,,LDC,,,MA,NORFOLK,,2026-03-23T09:37:47.898642,Enbridge,1000000036
105,"East Tennessee Natural Gas, LLC",1050059074,,0059074,59074,,UCG BRISTOL NORTH,,,LDC,,,TN,SULLIVAN,,2026-03-23T09:37:47.898642,Enbridge,1050059074
120,"Texas Eastern Transmission, LP",1200073727,,0073727,73727,,"Columbia Midstream Big Pine  Westmoreland Co.,  PA",,,WHD,,3,PA,WESTMORELAND,,2026-03-23T09:37:47.898642,Enbridge,1200073727
120,"Texas Eastern Transmission, LP",1200075188,,0075188,75188,,EASTERN GAS - LEIDY STORAGE #2-(D73188/R76188),,,STR,,3,PA,CLINTON,,2026-03-23T09:37:47.898642,Enbridge,1200075188
120,"Texas Eastern Transmission, LP",1200073379,,0073379,73379,,"East Kentucky Power Co-op-Clark Co., KY",,,END,,2,KY,CLARK,,2026-03-23T09:37:47.898642,Enbridge,1200073379
120,"Texas Eastern Transmission, LP",1200073442,,0073442,73442,,"DEFS, LP, Speaks Inlet-Provident City Plant/Lavaca Co., TX",,,,,,,,,2026-03-23T09:37:47.898642,Enbridge,1200073442
120,"Texas Eastern Transmission, LP",1200074201,,0074201,74201,,"Access Midstream Clarks Mill Road-Jefferson Co., OH",,,WHD,,2,OH,JEFFERSON,,2026-03-23T09:37:47.898642,Enbridge,1200074201
120,"Texas Eastern Transmission, LP",1200073677,,0073677,73677,,"Eastern Shore Natural Gas Honeybrook - Lancaster County, PA",,,INT,,3,PA,LANCASTER,,2026-03-23T09:37:47.898642,Enbridge,1200073677
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N2001,,00N2001,N2001,,NEXUS/TGP,,,INT,,M1,OH,COLUMBIANA,,2026-03-23T09:37:47.898642,Enbridge,11500N2001
120,"Texas Eastern Transmission, LP",1200075821,,0075821,75821,,"EASTERN GAS - N. SUMMIT STORAGE - FAYETTE CO., PA (D72821/R72822)",,,STR,,2,PA,FAYETTE,,2026-03-23T09:37:47.898642,Enbridge,1200075821
100,"Algonquin Gas Transmission, LLC",1000000095,,0000095,95,,"Ocean St (PROVIDENCE,RI)",,,END,,,RI,PROVIDENCE,,2026-03-23T09:37:47.898642,Enbridge,1000000095
107,"Generation Pipeline, LLC",10700GP102,,00GP102,GP102,,Interstate Chemical,,,,,,,,,2026-03-23T09:37:47.898642,Enbridge,10700GP102
120,"Texas Eastern Transmission, LP",1200079168,,0079168,79168,,CAMERON EXTENSION MAINLINE,,,STA,,WLA,LA,BEAUREGARD,,2026-03-23T09:37:47.898642,Enbridge,1200079168
105,"East Tennessee Natural Gas, LLC",1050059186,,0059186,59186,,"ETOWAH METER STATION - MCMINN CO., TN",,,LDC,,,TN,MC MINN,,2026-03-23T09:37:47.898642,Enbridge,1050059186
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4NB1,,00N4NB1,N4NB1,,(VEC) NORTHERN BORDER,,,STA,,M2,IL,WILL,,2026-03-23T09:37:47.898642,Enbridge,11500N4NB1
120,"Texas Eastern Transmission, LP",1200070579,,0070579,70579,,"Columbia Gas of  PA.  - Rockwood, PA",,,INT,,3,PA,SOMERSET,,2026-03-23T09:37:47.898642,Enbridge,1200070579
116,"Southeast Supply Header, LLC",1160083015,,0083015,83015,,"MISSISSIPPI HUB-BOND GAS STORAGE, COVINGTON, MS (WD)",,,STR,,,MS,COVINGTON,,2026-03-23T09:37:47.898642,Enbridge,1160083015
120,"Texas Eastern Transmission, LP",1200072936,,0072936,72936,,"Chandeleur Pipe Line Co. (Cantium, LLC) - MP 41L",,,WHD,,ELA,OF,MAIN PASS,,2026-03-23T09:37:47.898642,Enbridge,1200072936
120,"Texas Eastern Transmission, LP",1200072026,,0072026,72026,,"NGO (Miller) - Butler Co., OH",,,LDC,,2,OH,BUTLER,,2026-03-23T09:37:47.898642,Enbridge,1200072026
100,"Algonquin Gas Transmission, LLC",1000089847,,0089847,89847,,NORTHEAST GATEWAY DEEP WATER PORT (DWP1),,,LNG,,,MA,ESSEX,,2026-03-23T09:37:47.898642,Enbridge,1000089847
120,"Texas Eastern Transmission, LP",1200072131,,0072131,72131,,"Marshall Exploration - #1 Resch / Harrison Co., TX  (REC)",,,WHD,,ETX,TX,HARRISON,,2026-03-23T09:37:47.898642,Enbridge,1200072131
105,"East Tennessee Natural Gas, LLC",1050059009,,0059009,59009,,EARLY GROVE REC/WD (BI-D 59147),,,STR,,,VA,WASHINGTON,,2026-03-23T09:37:47.898642,Enbridge,1050059009
109,"Mississippi Canyon Gas Pipeline, LLC",10900M0008,,00M0008,M0008,,KINETICA ENERGY EXPRESS (992009),,,INT,,,LA,PLAQUEMINES,,2026-03-23T09:37:47.898642,Enbridge,10900M0008
120,"Texas Eastern Transmission, LP",1200073136,,0073136,73136,,"PECO Energy - MONTGOMERY CO., PA (Center Point)",,,LDC,,3,PA,MONTGOMERY,,2026-03-23T09:37:47.898642,Enbridge,1200073136
100,"Algonquin Gas Transmission, LLC",1000080035,,0080035,80035,,LATERAL G-1 SYSTEM MAINLINE,,,STA,,,MA,NORFOLK,,2026-03-23T09:37:47.898642,Enbridge,1000080035
104,"Egan Hub Storage, LLC",1040040111,,0040111,40111,,Targa Louisiana Field Services LLC,,,INT,,,LA,ACADIA,,2026-03-23T09:37:47.898642,Enbridge,1040040111
120,"Texas Eastern Transmission, LP",1200073310,,0073310,73310,,"South Shore P/L (NE&T), Nueces Co., TX",,,LDC,,STX,TX,NUECES,,2026-03-23T09:37:47.898642,Enbridge,1200073310
120,"Texas Eastern Transmission, LP",1200073196,,0073196,73196,,"Delta Nat Gas -Madison Co., KY",,,LDC,,2,KY,MADISON,,2026-03-23T09:37:47.898642,Enbridge,1200073196
120,"Texas Eastern Transmission, LP",1200073569,,0073569,73569,,Midcontinent Express,,,INT,,ELA,MS,HINDS,,2026-03-23T09:37:47.898642,Enbridge,1200073569
120,"Texas Eastern Transmission, LP",1200079921,,0079921,79921,,COMPRESSOR STATION 21A (UNIONTOWN) - MAINLINE,,,COM,,2,PA,FAYETTE,,2026-03-23T09:37:47.898642,Enbridge,1200079921
105,"East Tennessee Natural Gas, LLC",1050059246,,0059246,59246,,"Tate and Lyle, Loudon Co., TN",,,END,,,TN,LOUDON,,2026-03-23T09:37:47.898642,Enbridge,1050059246
105,"East Tennessee Natural Gas, LLC",1050059181,,0059181,59181,,MORGANTON CEMETERY ROAD,,,LDC,,,TN,LOUDON,,2026-03-23T09:37:47.898642,Enbridge,1050059181
100,"Algonquin Gas Transmission, LLC",1000000271,,0000271,271,,"Everett Int. (MIDDLESEX,MA)",,,LNG,,,MA,MIDDLESEX,,2026-03-23T09:37:47.898642,Enbridge,1000000271
105,"East Tennessee Natural Gas, LLC",1050059169,,0059169,59169,,MOHAWK,,,LDC,,,TN,GREENE,,2026-03-23T09:37:47.898642,Enbridge,1050059169
100,"Algonquin Gas Transmission, LLC",1000080031,,0080031,80031,,LATERAL E SYSTEM MAINLINE,,,STA,,,CT,TOLLAND,,2026-03-23T09:37:47.898642,Enbridge,1000080031
120,"Texas Eastern Transmission, LP",1200071142,,0071142,71142,,"Vernon Faulkner-San Salvador Field - Hidalgo Co., TX  (REC)",,,WHD,,STX,TX,HIDALGO,,2026-03-23T09:37:47.898642,Enbridge,1200071142
120,"Texas Eastern Transmission, LP",1200070309,,0070309,70309,,"UGI CENTRAL - Pottsville Gas - Berks Co., PA",,,LDC,,3,PA,BERKS,,2026-03-23T09:37:47.898642,Enbridge,1200070309
120,"Texas Eastern Transmission, LP",1200072664,,0072664,72664,,"Itawamba Gas -Itawamba Co., MS",,,LDC,,1,MS,ITAWAMBA,,2026-03-23T09:37:47.898642,Enbridge,1200072664
120,"Texas Eastern Transmission, LP",1200071716,,0071716,71716,,"Trunkline - Beauregard Psh., LA",,,INT,,WLA,LA,BEAUREGARD,,2026-03-23T09:37:47.898642,Enbridge,1200071716
120,"Texas Eastern Transmission, LP",1200072890,,0072890,72890,,"Louisiana Intrastate Gas - Iberville Psh., LA (DEL)",,,INT,,ELA,LA,IBERVILLE,,2026-03-23T09:37:47.898642,Enbridge,1200072890
100,"Algonquin Gas Transmission, LLC",1000000066,,0000066,66,,"Dover (NORFOLK,MA)",,,LDC,,,MA,NORFOLK,,2026-03-23T09:37:47.898642,Enbridge,1000000066
120,"Texas Eastern Transmission, LP",1200079999,,0079999,79999,,STRATTON RIDGE,,,STA,,STX,TX,BRAZORIA,,2026-03-23T09:37:47.898642,Enbridge,1200079999
105,"East Tennessee Natural Gas, LLC",1050059075,,0059075,59075,,UCG MARION,,,LDC,,,VA,SMYTH,,2026-03-23T09:37:47.898642,Enbridge,1050059075
120,"Texas Eastern Transmission, LP",1200072909,,0072909,72909,,"Dayton Pwr & Lt - Red Lion, OH CenterPoint Energy",,,LDC,,2,OH,WARREN,,2026-03-23T09:37:47.898642,Enbridge,1200072909
120,"Texas Eastern Transmission, LP",1200072798,,0072798,72798,,"Hamilton, OH",,,LDC,,2,OH,BUTLER,,2026-03-23T09:37:47.898642,Enbridge,1200072798
120,"Texas Eastern Transmission, LP",1200073041,,0073041,73041,,"Four Square Gas Co., Inc. (Chireno #3) -  Shelby Co., TX",,,LDC,,ETX,TX,SHELBY,,2026-03-23T09:37:47.898642,Enbridge,1200073041
120,"Texas Eastern Transmission, LP",1200073920,,0073920,73920,,Transco Williams-Cajun Rd (St.James) Pointe Coupee LA,,,INT,,ELA,LA,POINTE COUPEE,,2026-03-23T09:37:47.898642,Enbridge,1200073920
117,Saltville Gas Storage Company L.L.C.,1170044147,,0044147,44147,,EARLY GROVE DEL/WD (59009),,,INT,,,VA,WASHINGTON,,2026-03-23T09:37:47.898642,Enbridge,1170044147
100,"Algonquin Gas Transmission, LLC",1000000802,,0000802,802,,"Ledyard (NEW LONDON,CT)",,,,,,,,,2026-03-23T09:37:47.898642,Enbridge,1000000802
120,"Texas Eastern Transmission, LP",1200070517,,0070517,70517,,"PECO - Alan Wood Steel, PA",,,LDC,,3,PA,MONTGOMERY,,2026-03-23T09:37:47.898642,Enbridge,1200070517
100,"Algonquin Gas Transmission, LLC",1000000832,,0000832,832,,"Norfolk Meter Station (NORFOLK,MA)",,,LDC,,,MA,NORFOLK,,2026-03-23T09:37:47.898642,Enbridge,1000000832
105,"East Tennessee Natural Gas, LLC",1050059053,,0059053,59053,,UNICOI ERWIN,,,LDC,,,TN,UNICOI,,2026-03-23T09:37:47.898642,Enbridge,1050059053
120,"Texas Eastern Transmission, LP",1200070090,,0070090,70090,,"Somerset Gas - Casey Co., KY",,,LDC,,2,KY,CASEY,,2026-03-23T09:37:47.898642,Enbridge,1200070090
120,"Texas Eastern Transmission, LP",1200075688,,0075688,75688,,REGENCY GAS - BIENVILLE PA. LA-(D72688/R76688),,,INT,,ETX,LA,BIENVILLE,,2026-03-23T09:37:47.898642,Enbridge,1200075688
100,"Algonquin Gas Transmission, LLC",1000000040,,0000040,40,,"Stony Point (ROCKLAND,NY)",,,LDC,,,NY,ROCKLAND,,2026-03-23T09:37:47.898642,Enbridge,1000000040
100,"Algonquin Gas Transmission, LLC",1000002210,,0002210,2210,,"LAMBERTVILLE DELIVERY (HUNTERDON, NJ)",,,INT,,,NJ,HUNTERDON,,2026-03-23T09:37:47.898642,Enbridge,1000002210
120,"Texas Eastern Transmission, LP",1200073543,,0073543,73543,,Alliance Petroleum Corp - East Wheatfield Interconnect - Cambria C,,,WHD,,3,PA,CAMBRIA,,2026-03-23T09:37:47.898642,Enbridge,1200073543
105,"East Tennessee Natural Gas, LLC",1050059125,,0059125,59125,,UCG MORTON,,,LDC,,,TN,WASHINGTON,,2026-03-23T09:37:47.898642,Enbridge,1050059125
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4BW1,,00N4BW1,N4BW1,,(VEC) BLUEWATER,,,STA,,M2,MI,MACOMB,,2026-03-23T09:37:47.898642,Enbridge,11500N4BW1
100,"Algonquin Gas Transmission, LLC",1000000063,,0000063,63,,"Danbury (FAIRFIELD,CT)",,,LDC,,,CT,FAIRFIELD,,2026-03-23T09:37:47.898642,Enbridge,1000000063
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4435,,00N4435,N4435,,(DTE) UNION ST. CLAIR -  RECEIPT,,,STA,,M2,MI,ST CLAIR,,2026-03-23T09:37:47.898642,Enbridge,11500N4435
100,"Algonquin Gas Transmission, LLC",1000000837,,0000837,837,,Salem Harbor Station,,,END,,,MA,ESSEX,,2026-03-23T09:37:47.898642,Enbridge,1000000837
120,"Texas Eastern Transmission, LP",1200073900,,0073900,73900,,"Town of Centreville, Wilkinson Co., MS",,,END,,ELA,MS,WILKINSON,,2026-03-23T09:37:47.898642,Enbridge,1200073900
120,"Texas Eastern Transmission, LP",1200073721,,0073721,73721,,"PSEG-Bayonne, Hudson Co., NJ",,,LDC,,3,NJ,HUDSON,,2026-03-23T09:37:47.898642,Enbridge,1200073721
105,"East Tennessee Natural Gas, LLC",1050059005,,0059005,59005,,KUB WEST,,,LDC,,,TN,KNOX,,2026-03-23T09:37:47.898642,Enbridge,1050059005
105,"East Tennessee Natural Gas, LLC",1050059141,,0059141,59141,,ATHENS RICEVILLE,,,LDC,,,TN,MC MINN,,2026-03-23T09:37:47.898642,Enbridge,1050059141
120,"Texas Eastern Transmission, LP",1200075082,,0075082,75082,,"EASTERN GAS - OAKFORD, PA-(D70082/R76082)",,,STR,,2,PA,WESTMORELAND,,2026-03-23T09:37:47.898642,Enbridge,1200075082
105,"East Tennessee Natural Gas, LLC",1050059103,,0059103,59103,,UCG ROCKFORD NORTH,,,LDC,,,TN,KNOX,,2026-03-23T09:37:47.898642,Enbridge,1050059103
120,"Texas Eastern Transmission, LP",1200071987,,0071987,71987,,"UGI UTIL - (Grantville) Hershey, PA",,,LDC,,3,PA,DAUPHIN,,2026-03-23T09:37:47.898642,Enbridge,1200071987
120,"Texas Eastern Transmission, LP",1200073894,,0073894,73894,,"Dominion Energy Transmission, Inc - Taylors Ridge Road",,,INT,,2,WV,MARSHALL,,2026-03-23T09:37:47.898642,Enbridge,1200073894
120,"Texas Eastern Transmission, LP",1200070321,,0070321,70321,,"UGI Utilities, Inc. (Columbia Gas) - Lebanon, PA",,,LDC,,3,PA,LEBANON,,2026-03-23T09:37:47.898642,Enbridge,1200070321
120,"Texas Eastern Transmission, LP",1200072603,,0072603,72603,,"Kinder Morgan Tejas (from TE) upRiver Rd., Nueces Co",,,INT,,STX,TX,NUECES,,2026-03-23T09:37:47.898642,Enbridge,1200072603
121,Tres Palacios Gas Storage LLC,1210045313,,0045313,45313,,GULF SOUTH (TPGS1055B),,,INT,,,TX,WHARTON,,2026-03-23T09:37:47.898642,Enbridge,1210045313
120,"Texas Eastern Transmission, LP",1200075614,,0075614,75614,,BOARDWALK STORAGE COMPANY LLC STORAGE -INJ/WD,,,STR,,ELA,LA,IBERVILLE,,2026-03-23T09:37:47.898642,Enbridge,1200075614
120,"Texas Eastern Transmission, LP",1200070066,,0070066,70066,,"Parkway Generation - Sewaren, NJ",,,END,,3,NJ,MIDDLESEX,,2026-03-23T09:37:47.898642,Enbridge,1200070066
120,"Texas Eastern Transmission, LP",1200074219,,0074219,74219,,Acadian Gas Pipeline System,,,INT,,WLA,LA,BEAUREGARD,,2026-03-23T09:37:47.898642,Enbridge,1200074219
119,"Sabal Trail Transmission, LLC",1190098982,,0098982,98982,,MEP PINE VIEW,,,STA,,,AL,CHOCTAW,,2026-03-23T09:37:47.898642,Enbridge,1190098982
116,"Southeast Supply Header, LLC",1160083002,,0083002,83002,,"CPGT - Delhi (24"" - Center Point P/L)",,,INT,,,LA,RICHLAND,,2026-03-23T09:37:47.898642,Enbridge,1160083002
120,"Texas Eastern Transmission, LP",1200074528,,0074528,74528,,DTM Leap Cameron Extension Al Cormier Road Beauregard Parish LA,,,WHD,,WLA,LA,BEAUREGARD,,2026-03-23T09:37:47.898642,Enbridge,1200074528
120,"Texas Eastern Transmission, LP",1200073454,,0073454,73454,,"Central Gulf-Carpenter #1/Bee Co., TX (REC)",,,WHD,,STX,TX,BEE,,2026-03-23T09:37:47.898642,Enbridge,1200073454
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4868,,00N4868,N4868,,"RICE ENERGY-OHIO/BOLTZ RIDGE ROAD, MONROE CO., OH",,,STA,,SZ,OH,MONROE,,2026-03-23T09:37:47.898642,Enbridge,11500N4868
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4733,,00N4733,N4733,,"CNX - MCQUAY III - CONE GATHERING, GREENE CO., PA.",,,STA,,SZ,PA,GREENE,,2026-03-23T09:37:47.898642,Enbridge,11500N4733
